cell_id,task,condition,run_idx,owner_model,owner_persona,construct_id,left_pole,right_pole,triad
F_N_run1,F,N,1,M3,neutral,C_M3_1,Emphasizes the technical mechanism of accelerated skill acquisition,Focuses on the existing psychology and habits of the buyer,"E1,E3,E5"
F_N_run1,F,N,1,M3,neutral,C_M3_2,Defines identity by explicitly contrasting with casual lifestyle alternatives,Defines identity purely through direct product and market attributes,"E1,E3,E5"
F_N_run1,F,N,1,M4,neutral,C_M4_1,Focus on product's cultural and emotional appeal,Focus on product's functional and practical utility,"E1,E3,E4"
F_N_run1,F,N,1,M4,neutral,C_M4_2,Emphasis on consumer adoption dynamics and market fit,Emphasis on product capability and user learning outcomes,"E2,E3,E4"
F_N_run1,F,N,1,M4,neutral,C_M4_3,Singular dedication to product core and maker market,Broader consideration of market positioning and adoption strategy,"E3,E4,E5"
F_N_run1,F,N,1,M5,neutral,C_M5_1,Specific joinery and craft capabilities,Generic hardware and physical cuts,"E2,E4,E5"
F_N_run1,F,N,1,M5,neutral,C_M5_2,Maker community and craft specificity,Generic hardware business principles,"E2,E3,E5"
F_N_run1,F,N,1,M5,neutral,C_M5_3,Woodworking craft and behavioral identity,Generic hardware market strategy,"E1,E2,E5"
F_N_run2,F,N,2,M1,neutral,C_M1_1,Justifies Mastery via product validation and skill-teaching substance,Justifies Mastery via buyer profile and price-point fit,"E1,E3,E5"
F_N_run2,F,N,2,M1,neutral,C_M1_2,Mastery framing targeting serious hobbyist investment,Wellness framing targeting cultural/emotional restoration,"E1,E2,E4"
F_N_run2,F,N,2,M1,neutral,C_M1_3,Appeals to existing craft/hobbyist subculture identity,Appeals to broader cultural mood or commercial logic,"E1,E3,E4"
F_N_run2,F,N,2,M2,neutral,C_M2_1,Mastery through demonstrable skill-building,Wellness therapy for screen fatigue,"E3,E4,E5"
F_N_run2,F,N,2,M2,neutral,C_M2_2,Early-adopter validation and startup launch pragmatism,Ownable story of breakthrough skill instruction,"E2,E3,E5"
F_N_run2,F,N,2,M2,neutral,C_M2_3,Price-justified niche economics and commercial intent,Product breakthrough as the core brand story,"E1,E2,E5"
F_N_run2,F,N,2,M3,neutral,C_M3_1,Positioned as a rigorous tool for technical skill acquisition,Positioned as a therapeutic remedy for psychological restoration,"E2,E3,E4"
F_N_run2,F,N,2,M3,neutral,C_M3_2,Strategy driven by acquiring forgiving early adopters for product validation,Strategy driven by establishing the most unique and ownable brand narrative,"E2,E3,E5"
F_N_run2,F,N,2,M4,neutral,C_M4_1,Craft mastery and functional precision,Mental wellness and digital detox,"E1,E3,E4"
F_N_run2,F,N,2,M4,neutral,C_M4_2,Committed skill investors and tool respect,Screen-weary seekers of emotional relief,"E1,E2,E4"
F_N_run2,F,N,2,M4,neutral,C_M4_3,Breakthrough skill-teaching for dedicated learners,Therapeutic escape for the screen-fatigued,"E2,E4,E5"
F_N_run3,F,N,3,M1,neutral,C_M1_1,"Grounds choice in commercial/market logic (price, segment, economics)",Grounds choice in product-essence fidelity,"E2,E3,E4"
F_N_run3,F,N,3,M1,neutral,C_M1_2,Emphasizes acquiring a concrete difficult skill,Emphasizes commercial viability and early-adopter strategy,"E1,E3,E5"
F_N_run3,F,N,3,M1,neutral,C_M1_3,Rejects alternative framings as inauthentic to product,Justifies mastery via price/novelty barriers to purchase,"E1,E2,E5"
F_N_run3,F,N,3,M2,neutral,C_M2_1,Go-to-market economics and early-adopter fit,Transformational value and durable business logic,"E1,E3,E4"
F_N_run3,F,N,3,M2,neutral,C_M2_2,Price-driven buyer justification,Product-category authenticity,"E2,E4,E5"
F_N_run3,F,N,3,M2,neutral,C_M2_3,Product-truth positioning,Beachhead survival strategy,"E1,E2,E3"
F_N_run3,F,N,3,M4,neutral,C_M4_1,Centers on skill acquisition value,Centers on early adopter strategy,"E1,E3,E4"
F_N_run3,F,N,3,M4,neutral,C_M4_2,Argues from $1200 price threshold,Argues from product authenticity,"E2,E4,E5"
F_N_run3,F,N,3,M4,neutral,C_M4_3,Stresses user transformation outcome,Stresses product categorization as tool,"E1,E2,E5"
F_N_run4,F,N,4,M1,neutral,C_M1_1,Justifies via product credibility with core enthusiast audience,Rejects niche framings for broader market positioning,"E1,E2,E3"
F_N_run4,F,N,4,M1,neutral,C_M1_2,Picks Mastery to serve dedicated craft evangelists,Picks Future-of-Work to escape hobbyist niche,"E1,E2,E4"
F_N_run4,F,N,4,M1,neutral,C_M1_3,Emphasizes commercial/strategic launch logic and early adopters,Emphasizes intrinsic promise of embodied skill development,"E2,E3,E4"
F_N_run4,F,N,4,M2,neutral,C_M2_1,Evangelist-led go-to-market rationale,Product-capability-led positioning rationale,"E2,E3,E5"
F_N_run4,F,N,4,M2,neutral,C_M2_2,Skill-learning credibility emphasis,Hardware-adopter operational pragmatism,"E2,E3,E5"
F_N_run4,F,N,4,M2,neutral,C_M2_3,Mastery-through-embodied-skill framing,Future-of-work market framing,"E1,E2,E4"
F_N_run4,F,N,4,M4,neutral,C_M4_1,Launch identity built on user identity and values,Launch identity built on product capability and learning outcome,"E2,E4,E5"
F_N_run4,F,N,4,M4,neutral,C_M4_2,Recommends a framing other than Mastery,Recommends the Mastery framing,"E1,E2,E3"
F_N_run4,F,N,4,M4,neutral,C_M4_3,Strategy defined by positioning against market fads,Strategy defined by targeting early adopter tolerance,"E1,E2,E5"
F_N_run5,F,N,5,M1,neutral,C_M1_1,"E4, E5 — justifies via market/buyer economics",E1 — justifies via product's technical capability,"E1,E4,E5"
F_N_run5,F,N,5,M1,neutral,C_M1_2,"E1, E5 — emphasizes intrinsic nature of the device",E4 — emphasizes startup survival and business viability,"E1,E4,E5"
F_N_run5,F,N,5,M1,neutral,C_M1_3,E2 — frames around skill acquisition replacing mentorship,"E1, E3 — frames around technical substance justifying price","E1,E2,E3"
F_N_run5,F,N,5,M2,neutral,C_M2_1,Intrinsic craft-learning rationale,Premium market beachhead rationale,"E1,E2,E5"
F_N_run5,F,N,5,M2,neutral,C_M2_2,Product essence and committed craft learning,Hardware startup viability and pricing economics,"E1,E3,E4"
F_N_run5,F,N,5,M2,neutral,C_M2_3,Pure mastery-through-haptics product argument,Price-justified defensible beachhead strategy,"E1,E3,E5"
F_N_run5,F,N,5,M3,neutral,C_M3_1,What about E1 and E4,E2?,"E1,E2,E4"
F_N_run5,F,N,5,M4,neutral,C_M4_1,Focused on product's core technological innovation,Focused on user's commitment and craft journey,"E1,E3,E5"
F_N_run5,F,N,5,M4,neutral,C_M4_2,"Abstract, prescriptive recommendation statements","Concrete, strategic reasoning with market justification","E1,E2,E4"
F_N_run5,F,N,5,M4,neutral,C_M4_3,Direct endorsement with singular reasoning,Comparative evaluation against alternative frames,"E3,E4,E5"
F_N_run5,F,N,5,M5,neutral,C_M5_1,Business defensibility and pricing justification,Embodied craft learning and skill acquisition,"E2,E3,E4"
F_N_run5,F,N,5,M5,neutral,C_M5_2,Contrastive definition against lifestyle/relaxation products,Affirmative description of skill-building outcomes,"E1,E2,E5"
F_N_run5,F,N,5,M5,neutral,C_M5_3,Beachhead market segmentation and customer targeting,Intrinsic product substance and defensibility,"E3,E4,E5"
F_P_run1,F,P,1,M1,Q,C_M1_1,"Skill-acquisition outcome for the user (E2, E3)",Underlying technical mechanism of the device (E4),"E2,E3,E4"
F_P_run1,F,P,1,M1,Q,C_M1_2,"Risk/constraint-driven launch reasoning (E1, E5)",Identity/values-driven launch reasoning (E2),"E1,E2,E5"
F_P_run1,F,P,1,M1,Q,C_M1_3,"Mastery/craft-competence positioning (E1, E3)",Economic-agency/livelihood positioning (E2),"E1,E2,E3"
F_P_run1,F,P,1,M2,S,C_M2_1,Adoption-friction optimization,Prototype-fragility warning,"E1,E4,E5"
F_P_run1,F,P,1,M2,S,C_M2_2,Adoption-constraint market logic,Dignity-centered economic agency,"E1,E2,E4"
F_P_run1,F,P,1,M2,S,C_M2_3,Skill-transfer mechanism as core value,Dignity-and-livelihood identity as core value,"E2,E3,E4"
F_P_run1,F,P,1,M3,E,C_M3_1,"Explicitly isolates a quantifiable systemic binding constraint (E1, E4)",Optimizes for semantic legibility without isolating structural constraints (E3),"E1,E3,E4"
F_P_run1,F,P,1,M3,E,C_M3_2,"Evaluates mechanical failure modes of the launch system (E1, E5)",Evaluates ideological resonance and sociological,"E1,E2,E5"
F_P_run1,F,P,1,M5,C,C_M5_1,Human Capability Enrichment,Hardware Material Risk,"E2,E3,E5"
F_P_run1,F,P,1,M5,C,C_M5_2,Commercial Market Strategy,Technical Physiological Mechanism,"E1,E4,E5"
F_P_run1,F,P,1,M5,C,C_M5_3,Device Materiality,Pedagogical Abstraction,"E3,E4,E5"
F_P_run2,F,P,2,M2,S,C_M2_1,Mastery through credible product performance,Dignity through inclusive future-of-work framing,"E1,E3,E5"
F_P_run2,F,P,2,M2,S,C_M2_2,Downstream utilization as survival constraint,Upstream acquisition economics as survival constraint,"E1,E2,E4"
F_P_run2,F,P,2,M2,S,C_M2_3,Mastery positioning as commercial launch wedge,Future-of-work positioning as ethical stakeholder commitment,"E3,E4,E5"
F_P_run2,F,P,2,M3,E,C_M3_1,Isolating physical failure mechanisms in the product-user system,Optimizing for abstract ideological sentiment and narrative signaling,"E1,E2,E5"
F_P_run2,F,P,2,M3,E,C_M3_2,Orienting around verifiable physical utility and tangible user output,Orienting around theoretical social optics and external stakeholder validation,"E2,E3,E5"
F_P_run2,F,P,2,M4,H,C_M4_1,Commercial risk management,Ethical dignity framing,"E1,E4,E5"
F_P_run2,F,P,2,M4,H,C_M4_2,Product skill authenticity,Societal work narrative,"E1,E3,E5"
F_P_run2,F,P,2,M4,H,C_M4_3,Human value storytelling,Economic data optimization,"E3,E4,E5"
F_P_run3,F,P,3,M1,Q,C_M1_1,"E1, E5 — risk/utility minimization under runway constraint",E2 — mission-driven inclusion as product identity,"E1,E2,E5"
F_P_run3,F,P,3,M1,Q,C_M1_2,"E1, E5 — commit to a positioning given current evidence","E4 — defer commitment, treat launch as evidence-gathering","E1,E4,E5"
F_P_run3,F,P,3,M1,Q,C_M1_3,"E3, E5 — anchor positioning to skill-acquisition mechanism",E2 — anchor positioning to expanding stakeholder access,"E2,E3,E5"
F_P_run3,F,P,3,M2,S,C_M2_1,Commit to identity positioning,Suspend positioning for discovery,"E2,E3,E4"
F_P_run3,F,P,3,M2,S,C_M2_2,Skill-transfer utility as product essence,Team-certainty as epistemic risk,"E3,E4,E5"
F_P_run3,F,P,3,M2,S,C_M2_3,Constraint-led de-risking logic,Skill-belief brand narrative,"E1,E3,E5"
F_P_run3,F,P,3,M3,E,C_M3_1,Assumes product viability to optimize external audience positioning,Questions underlying assumptions to mitigate internal epistemological risk,"E2,E3,E4"
F_P_run3,F,P,3,M3,E,C_M3_2,Anchored in isolating and testing objective system constraints,Driven by ideological narrative irrespective of structural limits,"E2,E4,E5"
F_P_run3,F,P,3,M4,H,C_M4_1,Evidence-based caution,Value-driven inclusion,"E1,E2,E4"
F_P_run3,F,P,3,M4,H,C_M4_2,Skill-centric functionality,Stakeholder-centric accessibility,"E1,E2,E5"
F_P_run3,F,P,3,M4,H,C_M4_3,Mastery and skill focus,Inclusion and equity focus,"E2,E3,E5"
F_P_run3,F,P,3,M5,C,C_M5_1,Commit to specific niche launch hypothesis,Reject consensus; demand pre-launch epistemic validation,"E1,E3,E4"
F_P_run3,F,P,3,M5,C,C_M5_2,Target narrow high-skill/high-WTP segment,Prioritize broad accessibility for excluded populations,"E1,E2,E3"
F_P_run3,F,P,3,M5,C,C_M5_3,Commit to specific niche launch hypothesis,Reject consensus; demand pre-launch epistemic validation,"E1,E3,E4"
F_P_run4,F,P,4,M1,Q,C_M1_1,"E3, E5 — recommend a substantive option with reasoning",E1 — recommends based on disconfirming the team's consensus,"E1,E3,E5"
F_P_run4,F,P,4,M1,Q,C_M1_2,Choice driven by substantive product/user evidence,Choice driven by anti-consensus meta-heuristic,"E1,E2,E4"
F_P_run4,F,P,4,M1,Q,C_M1_3,Recommends Option A based on category-specific commercial logic,Recommends contrarian option from epistemic-hygiene principle,"E1,E3,E5"
F_P_run4,F,P,4,M2,S,C_M2_1,Mastery-led category legitimation,Contrarian external stress-testing,"E1,E2,E4"
F_P_run4,F,P,4,M2,S,C_M2_2,Commercial utilization economics,Adversarial user validation,"E1,E2,E5"
F_P_run4,F,P,4,M2,S,C_M2_3,Mastery as market wedge,Accessibility as justice imperative,"E3,E4,E5"
F_P_run4,F,P,4,M3,E,C_M3_1,Measurable system constraints of utilization and unit economics,Psychological constraint of category legitimacy and user belief,"E2,E4,E5"
F_P_run4,F,P,4,M3,E,C_M3_2,Optimizing external positioning to capture defined market adoption,Falsifying internal assumptions through hostile environmental testing,"E1,E4,E5"
F_P_run4,F,P,4,M4,H,C_M4_1,External validation against skeptical scrutiny,Ethical commitment to marginalized users,"E1,E3,E4"
F_P_run4,F,P,4,M4,H,C_M4_2,Data-driven commercial sustainability logic,Humanist-ethicist values framework,"E2,E3,E5"
F_P_run4,F,P,4,M4,H,C_M4_3,Strategic market positioning for legitimacy,Justice-centered design for equitable access,"E2,E3,E4"
F_P_run4,F,P,4,M5,C,C_M5_1,Commercial viability and market mechanics,Distributive justice and accessibility ethics,"E3,E4,E5"
F_P_run4,F,P,4,M5,C,C_M5_2,Behavioral retention and usage economics,Symbolic legitimacy and category positioning,"E2,E4,E5"
F_P_run4,F,P,4,M5,C,C_M5_3,Critical outsider epistemology and ethics,Internal business constraint optimization,"E1,E2,E3"
F_P_run5,F,P,5,M2,S,C_M2_1,Adoption-network leverage,Product-function uncertainty,"E2,E3,E4"
F_P_run5,F,P,5,M2,S,C_M2_2,Identity-affirming Mastery launch,Uncertainty-driven Discovery launch,"E1,E2,E3"
F_P_run5,F,P,5,M2,S,C_M2_3,Niche beachhead commercialization,Discovery-led product validation,"E2,E3,E5"
F_P_run5,F,P,5,M3,E,C_M3_1,*   Grouping E4 + E5,E1: Focus on economic survival and unit metrics vs Focus on avoiding moral hazards.,"E1,E3,E5"
F_P_run5,F,P,5,M3,E,C_M3_2,*   Grouping E1 + E5,"E4: E1 and E5 accept static categories (Product categories, TAM, Price) and derive a launch path.","E1,E4,E5"
F_P_run5,F,P,5,M4,H,C_M4_1,Strategic market viability focus,Ethical protection of user dignity,"E1,E2,E5"
F_P_run5,F,P,5,M4,H,C_M4_2,Business growth and utilization concern,Moral avoidance of user exploitation,"E1,E4,E5"
F_P_run5,F,P,5,M4,H,C_M4_3,Product readiness for mastery positioning,Product limitation requiring discovery humility,"E2,E3,E5"
F_P_run5,F,P,5,M5,C,C_M5_1,Audience identity and positioning strategy,Post-purchase usage survival mechanics,"E2,E4,E5"
F_P_run5,F,P,5,M5,C,C_M5_2,Protective risk mitigation and failure avoidance,Constructive credibility and network asset building,"E1,E2,E4"
F_P_run5,F,P,5,M5,C,C_M5_3,Organic usage and earned word-of-mouth,Pre-purchase segmentation and funnel metrics,"E2,E4,E5"
G_N_run1,G,N,1,M1,neutral,C_M1_1,"Prioritizes procedural simplicity and institutional legitimacy (E1, E5)",Prioritizes maximizing survival through clinical prognostication (E4),"E1,E4,E5"
G_N_run1,G,N,1,M1,neutral,C_M1_2,"Justifies triage via SOFA-based clinical scoring (E2, E3)",Justifies triage via opportunity-cost reasoning (E4),"E2,E3,E4"
G_N_run1,G,N,1,M1,neutral,C_M1_3,"Emphasizes operational executability under staff exhaustion (E1, E2)","Emphasizes fairness, transparency, and equal moral worth (E5)","E1,E2,E5"
G_N_run1,G,N,1,M2,neutral,C_M2_1,SOFA-based survival maximization,first-come operational simplicity,"E1,E2,E3"
G_N_run1,G,N,1,M2,neutral,C_M2_2,SOFA-specific implementation rationale,broader opportunity-cost rationing critique,"E2,E3,E4"
G_N_run1,G,N,1,M2,neutral,C_M2_3,first-come procedural rationing,SOFA-based mortality minimization,"E1,E2,E5"
G_N_run1,G,N,1,M4,neutral,C_M4_1,Prioritize survival prediction via objective scores,Ensure procedural transparency and equal access,"E2,E4,E5"
G_N_run1,G,N,1,M4,neutral,C_M4_2,"Protect staff and institutions with a simple, fair rule",Maximize patient survival using clinical scoring,"E1,E3,E5"
G_N_run1,G,N,1,M4,neutral,C_M4_3,Triage by prognostic scores to maximize outcomes,Triage by first-come to ease staff exhaustion,"E1,E3,E4"
G_N_run2,G,N,2,M2,neutral,C_M2_1,Population-level survival maximization,Operational objectivity and feasibility,"E1,E2,E4"
G_N_run2,G,N,2,M2,neutral,C_M2_2,Consequentialist life-saving ethics,Auditable legal-procedural justification,"E2,E3,E5"
G_N_run2,G,N,2,M2,neutral,C_M2_3,Crisis utilitarian moral framing,Practical implementation and bias reduction,"E2,E4,E5"
G_N_run2,G,N,2,M4,neutral,C_M4_1,Emphasis on ethical justification,Emphasis on practical implementation,"E2,E4,E5"
G_N_run2,G,N,2,M4,neutral,C_M4_2,Focus on outcome (lives saved),Focus on process (explicit protocol),"E1,E2,E3"
G_N_run2,G,N,2,M4,neutral,C_M4_3,Operational feasibility and adoption,Underlying clinical principle,"E1,E3,E4"
G_N_run3,G,N,3,M1,neutral,C_M1_1,"E2, E4 — maximize lives saved via clinical survival prediction",E1 — replace hidden bias with simple defensible rule,"E1,E2,E4"
G_N_run3,G,N,3,M1,neutral,C_M1_2,"E2, E5 — emphasize stark scarcity arithmetic and utilitarian imperative",E4 — emphasize operational feasibility and avoiding discriminatory criteria,"E2,E4,E5"
G_N_run3,G,N,3,M1,neutral,C_M1_3,"E2, E5 — abstract ethical reasoning about maximizing aggregate survival",E3 — concrete institutional grounding in tools and legal precedent,"E2,E3,E5"
G_N_run3,G,N,3,M2,neutral,C_M2_1,Option C procedural queueing and trust preservation,Option A SOFA-based survival maximization,"E1,E3,E4"
G_N_run3,G,N,3,M2,neutral,C_M2_2,First-come rule minimizing hidden bias,Predicted-survival triage maximizing aggregate lives saved,"E1,E3,E5"
G_N_run3,G,N,3,M2,neutral,C_M2_3,Option C procedural queueing and trust preservation,Option A SOFA-based survival maximization,"E1,E3,E4"
G_N_run3,G,N,3,M4,neutral,C_M4_1,"Equity-focused, rule-based triage","Utilitarian, lives-saved maximization","E1,E2,E5"
G_N_run3,G,N,3,M4,neutral,C_M4_2,Process and fairness priority,Clinical outcome priority,"E1,E2,E3"
G_N_run3,G,N,3,M4,neutral,C_M4_3,Process and fairness priority,Clinical outcome priority,"E1,E2,E3"
G_N_run3,G,N,3,M5,neutral,C_M5_1,Legal defensibility and procedural transparency,Pure aggregate outcome maximization,"E2,E4,E5"
G_N_run3,G,N,3,M5,neutral,C_M5_2,Procedural fairness and non-discrimination,Aggregate outcome maximization,"E1,E4,E5"
G_N_run3,G,N,3,M5,neutral,C_M5_3,Clinical validation and legal precedent,Catastrophic scarcity mathematics,"E2,E3,E5"
G_N_run4,G,N,4,M2,neutral,C_M2_1,SOFA-based operational justification,Pure ethical scarcity framing,"E3,E4,E5"
G_N_run4,G,N,4,M2,neutral,C_M2_2,Explicit life-maximization mandate,Worth-neutral bedside question,"E3,E4,E5"
G_N_run4,G,N,4,M2,neutral,C_M2_3,Procedural auditability and legal defensibility,Moral case for saving most lives,"E2,E4,E5"
G_N_run4,G,N,4,M3,neutral,C_M3_1,"Focuses on eliminating hidden, informal bedside rationing via transparency",Focuses strictly on the ethical philosophy of valuing human life,"E1,E2,E5"
G_N_run4,G,N,4,M3,neutral,C_M3_2,"Cites specific, validated clinical tools and operational metrics like SOFA",Relies conceptually on high-level ethical and moral reasoning,"E2,E3,E5"
G_N_run4,G,N,4,M4,neutral,C_M4_1,Emphasizes clinical mandate and operational clarity.,"E1 explicitly invokes systemic factors (trust, hidden decisions), while E4 and E5 stay on clinical or ethical principle.","E1,E4,E5"
G_N_run4,G,N,4,M4,neutral,C_M4_2,"Cites procedural justifications (auditability, embedded practice).","E5 frames the issue as a pure ethical question, while E2 and E3 ground it in clinical logistics and tool validation.","E2,E3,E5"
G_N_run4,G,N,4,M4,neutral,C_M4_3,References systemic context of the decision-making environment.,"E2 and E3 are anchored in protocol details and tool specificity, while E1 emphasizes the breakdown of institutional trust.","E1,E2,E3"
G_N_run4,G,N,4,M5,neutral,C_M5_1,Procedural transparency eliminating hidden discretion,Maximizing objective lives saved mandate,"E1,E2,E4"
G_N_run4,G,N,4,M5,neutral,C_M5_2,Clinical medical instrumentality,Philosophical ethical inquiry,"E1,E3,E5"
G_N_run4,G,N,4,M5,neutral,C_M5_3,Substantive ethical justification,Institutional accountability mechanisms,"E2,E4,E5"
G_N_run5,G,N,5,M1,neutral,C_M1_1,Grounded in operational throughput and bed-reclamation mechanics,Grounded in abstract ethical maximization principle,"E3,E4,E5"
G_N_run5,G,N,5,M1,neutral,C_M1_2,Emphasizes clinical feasibility and staff communicability,Emphasizes replacing informal rationing with explicit standard,"E1,E3,E5"
G_N_run5,G,N,5,M1,neutral,C_M1_3,Survival-maximization via prognostic scoring,Equal moral worth via threshold-plus-lottery,"E2,E3,E5"
G_N_run5,G,N,5,M2,neutral,C_M2_1,Sustained ICU-day throughput optimization,Initial implementation and communication feasibility,"E1,E3,E5"
G_N_run5,G,N,5,M2,neutral,C_M2_2,Prognosis-based lives-saved maximization,Equal-chance lottery after minimum-benefit threshold,"E2,E4,E5"
G_N_run5,G,N,5,M2,neutral,C_M2_3,Clinical survival-priority rationing,Moral equality via transparent lottery,"E1,E2,E5"
G_N_run5,G,N,5,M3,neutral,C_M3_1,Recommends utilitarian clinical scoring (SOFA),Recommends egalitarian lottery allocation,"E2,E3,E5"
G_N_run5,G,N,5,M3,neutral,C_M3_2,Focuses on operational feasibility and family communication,Focuses on abstract ethical mandates and principles,"E1,E2,E4"
G_N_run5,G,N,5,M4,neutral,C_M4_1,"E1, E3, E4 emphasize operational feasibility and saving lives",E5 uniquely centers procedural fairness and lottery mechanisms,"E1,E3,E4"
G_N_run5,G,N,5,M4,neutral,C_M4_2,"E1, E4, E5 ground their argument in clinical metrics like SOFA scores",E2 uniquely relies on moral equality and compassionate thresholds,"E1,E4,E5"
G_N_run5,G,N,5,M4,neutral,C_M4_3,"E2, E3, E4 all advocate for maximizing lives saved",E1 distinctively prioritizes replacing shadow systems with explicit protocols,"E2,E3,E4"
G_N_run5,G,N,5,M5,neutral,C_M5_1,Exhausted bedside rationing and shadow systems,Systemic scarcity and prognostic clarity,"E1,E2,E3"
G_N_run5,G,N,5,M5,neutral,C_M5_2,Maximize survival from scarce resources,Ensure fair chance via lottery,"E1,E2,E5"
G_N_run5,G,N,5,M5,neutral,C_M5_3,Explicit SOFA score criterion,Unspecified familiar clinical measures,"E1,E3,E4"
G_P_run1,G,P,1,M1,S,C_M1_1,"Protect system/staff from corrosive ranking burden (E1, E2)",Protect vulnerable groups from biased quantification (E5),"E1,E2,E5"
G_P_run1,G,P,1,M1,S,C_M1_2,"Reject scoring as legitimate triage instrument (E1, E5)",Accept prognostic scoring as binding allocation mechanism (E4),"E1,E4,E5"
G_P_run1,G,P,1,M1,S,C_M1_3,"Prioritize institutional sustainability and clinician moral capacity (E1, E2)",Prioritize marginal lives saved per scarce bed (E4),"E1,E2,E4"
G_P_run1,G,P,1,M2,E,C_M2_1,Rejects quantified triage as morally/socially corrosive,Embraces predictive survival scoring to maximize lives,"E1,E3,E5"
G_P_run1,G,P,1,M2,E,C_M2_2,Prioritizes system legitimacy and clinician endurance,Prioritizes measurable survival optimization,"E1,E2,E3"
G_P_run1,G,P,1,M2,E,C_M2_3,Treats moral sustainability as the binding constraint,Treats ICU bed efficiency as the binding constraint,"E1,E2,E4"
G_P_run1,G,P,1,M3,H,C_M3_1,Refuses to quantify human worth or measure lives against one another,Reduces patient survival to calculable variables and institutional risk metrics,"E2,E3,E5"
G_P_run1,G,P,1,M3,H,C_M3_2,Centers moral injury and the psychological burden inflicted on frontline clinicians,Centers the mechanical optimization of biological yield and constrained bed capacity,"E2,E3,E4"
G_P_run1,G,P,1,M4,C,C_M4_1,Quantitative triage efficiency,Moral skepticism of formal triage,"E1,E3,E4"
G_P_run1,G,P,1,M4,C,C_M4_2,Moral and ethical critique of quantification,Focus on systemic trust and sustainability,"E1,E2,E5"
G_P_run1,G,P,1,M4,C,C_M4_3,Utilitarian life-saving optimization,Fairness through random allocation,"E3,E4,E5"
G_P_run2,G,P,2,M1,S,C_M1_1,"Focus on systemic/second-order effects on the system (E2, E4)",Focus on direct first-order clinical outcomes (E1),"E1,E2,E4"
G_P_run2,G,P,2,M1,S,C_M1_2,"Skepticism toward predictive scoring as flawed or fragile (E3, E4)",Confidence in validated predictive instruments (E5),"E3,E4,E5"
G_P_run2,G,P,2,M1,S,C_M1_3,"Endorses optimizing for predicted survival (E1, E5)",Rejects optimization due to hidden secondary costs (E4),"E1,E4,E5"
G_P_run2,G,P,2,M2,E,C_M2_1,Distrusts predictive triage for systemic harms,Trusts auditable survival prediction,"E3,E4,E5"
G_P_run2,G,P,2,M2,E,C_M2_2,Maximizes acute survival using prediction,Minimizes triage burden and staffing collapse,"E1,E2,E5"
G_P_run2,G,P,2,M2,E,C_M2_3,Emphasizes second-order operational collapse,Emphasizes dignity and distributive injustice,"E2,E3,E4"
G_P_run2,G,P,2,M3,H,C_M3_1,Centers unseen secondary harms and moral costs to human stakeholders,Relies exclusively on standardized quantitative metrics and primary clinical endpoints,"E2,E4,E5"
G_P_run2,G,P,2,M3,H,C_M3_2,"Evaluates protocols by their impact on equity, dignity, and moral injury",Evaluates protocols by operational efficiency and aggregate biological survival,"E1,E2,E3"
G_P_run2,G,P,2,M4,C,C_M4_1,Rejects algorithmic scoring in triage,Endorses algorithmic scoring for survival,"E1,E2,E3"
G_P_run2,G,P,2,M4,C,C_M4_2,Prioritizes systemic resilience under crisis,Prioritizes distributive justice for patients,"E2,E3,E4"
G_P_run2,G,P,2,M4,C,C_M4_3,Evidence-based survival maximization,Equity-based protection of vulnerable groups,"E1,E3,E5"
G_P_run3,G,P,3,M2,E,C_M2_1,Skeptical of survival prediction reliability,Trusts survival prediction for allocation,"E1,E3,E5"
G_P_run3,G,P,3,M2,E,C_M2_2,Empirical survival-prediction framing,Intrinsic dignity and moral equality framing,"E1,E2,E3"
G_P_run3,G,P,3,M2,E,C_M2_3,Rejects prognostic scoring for FCFS/floor,Allocates by predicted short-term survival,"E1,E3,E4"
G_P_run3,G,P,3,M3,H,C_M3_1,Prioritizing human dignity and the preservation of long-term socio-moral fabric,Narrow economic optimization of an immediate physical resource bottleneck,"E2,E4,E5"
G_P_run3,G,P,3,M3,H,C_M3_2,Acknowledging the moral and epistemic limits of algorithmic predictive scoring,Uncritical reliance on quantified utilitarian metrics to allocate life-saving care,"E1,E2,E3"
G_P_run3,G,P,3,M4,C,C_M4_1,Maximizing measurable lives saved,Preserving equal moral worth,"E2,E3,E5"
G_P_run3,G,P,3,M4,C,C_M4_2,Short-term survival optimization,Long-term institutional resilience,"E3,E4,E5"
G_P_run3,G,P,3,M4,C,C_M4_3,Allocation anchored in dignity/trust,Allocation anchored in survival odds,"E2,E3,E4"
G_P_run3,G,P,3,M5,Q,C_M5_1,First-come-first-served queue allocation,Prognostic survival-based triage,"E1,E4,E5"
G_P_run3,G,P,3,M5,Q,C_M5_2,Consequentialist outcome optimization,Epistemic uncertainty regarding predictions,"E1,E4,E5"
G_P_run3,G,P,3,M5,Q,C_M5_3,Moral dignity and procedural legitimacy,Statistical survival maximization,"E2,E4,E5"
G_P_run4,G,P,4,M1,S,C_M1_1,"Protect system/vulnerable from corrosive ranking acts (E4, E5)",Categorical anti-discrimination commitment via exclusion rules (E1),"E1,E4,E5"
G_P_run4,G,P,4,M1,S,C_M1_2,"Maximize expected lives saved within surge (E2, E3)",Preserve institutional integrity beyond surge (E4),"E2,E3,E4"
G_P_run4,G,P,4,M1,S,C_M1_3,"Reject protocol due to second-order moral/trust damage (E4, E5)",Embrace validated predictive instrument for auditable execution (E3),"E3,E4,E5"
